Temp_C,Dew Point Temp_C,Rel Hum_%,Wind Speed_km/h,Visibility_km,Press_kPa,Year,Month,Day,Hour,Weekday,IsWeekend,Hour_sin,Hour_cos
-0.5493248295725514,-0.9127561722991453,-1.1272183571554777,-1.0672021986109579,1.3669766085525312,2.541881676821302,0.0,1.3100855154997575,0.13834723998285872,0.5061215186516386,0.9929673279171214,1.5743928579891133,-0.9975501118694569,-1.000464620324289
-0.7197395120914551,-0.32534293319834146,1.3352846508033422,0.49858761139200736,-1.6687331578371802,-2.4899285065934644,0.0,-1.301043609228463,1.0473384090894957,-1.0853549693158056,0.9929673279171214,1.5743928579891133,1.2212991297455096,0.7112065013611439
0.1749375711327896,-0.06834964109173979,-0.83406323716038,0.49858761139200736,0.22858544615638934,-0.1755400848529421,0.0,-0.7207926926221917,0.4792189283978476,-1.5193940114887448,0.49403408420788925,-0.6351654829514698,0.3648552902915429,1.3718868936314057
-1.4099189762930153,-1.2339977874323973,0.631712362815108,0.49858761139200736,-1.6687331578371802,0.1053619399493431,0.0,-1.5911690675315986,1.7290817859194736,1.084840241548891,-1.0027656469198074,-0.6351654829514698,-1.3626055391422967,0.3692131648704471
1.5297342971580745,1.3542917973555193,-0.6581701651633215,0.016806131391094936,-0.5303419954410385,-0.7373441344574951,0.0,0.7298345988934862,-1.1115156175387673,0.0720824764786993,-0.004899159501342951,-0.6351654829514698,-0.000200136981295915,-1.4157856774122792
-1.5121677858043578,-1.4359210883732985,0.2799262188209909,2.606381586395999,-1.6687331578371802,-1.6899683924826212,0.0,-1.5911690675315986,-0.20252444843213016,-1.664073692213058,0.9929673279171214,1.5743928579891133,-0.00020013698129608772,1.4202038942856179
1.640503840795362,1.6663550806278213,-0.18912197317116528,-0.22408460860936127,-0.5303419954410385,-0.7617703974837755,0.0,0.14958368228721505,0.02472334384452909,0.3614418379273255,-1.5016988906290394,-0.6351654829514698,-0.7054330674409475,-1.2258103985423952
0.26014491239224147,-0.022457981786989514,-0.8926942611593995,2.606381586395999,1.3669766085525312,0.16642759751505273,0.0,-0.7207926926221917,0.13834723998285872,-0.7959956078671793,-1.0027656469198074,-0.6351654829514698,1.4102657239380074,0.002209108436669481
1.6234623725434714,0.987158522917517,-1.5376355251486142,-0.4649753486098175,1.3669766085525312,0.7648710416590524,0.0,0.43970914059035066,0.9337145129511661,0.6508011993759517,0.49403408420788925,-0.6351654829514698,-1.2216994037081015,-0.7067882844878055
-1.6484995318194806,-1.3900294290685482,1.0421295308082448,0.49858761139200736,0.22858544615638934,0.5083952798830476,0.0,1.6002109738028931,1.0473384090894957,-1.2300346500401187,-1.0027656469198074,-0.6351654829514698,0.9971498379068654,1.0048828371976273
-2.1000984404945755,-2.3629326063292546,-0.83406323716038,0.8599237213926917,-0.5303419954410385,0.6427397265276158,0.0,-1.5911690675315986,-1.452387305953756,0.7954808801002649,-1.0027656469198074,-0.6351654829514698,-1.3626055391422964,-0.3647949479971087
0.05564729336955695,0.4089236156776633,0.9834985068092251,-1.0672021986109579,-1.6687331578371802,0.09314880843619423,0.0,-0.4306672343190561,-1.6796350982304153,-0.0725972042456138,-1.0027656469198074,-0.6351654829514698,0.3648552902915433,-1.3674686767580666
1.1633427297424312,1.152368496414618,-0.2477529971701848,0.016806131391094936,1.3669766085525312,0.6549528580407646,0.0,0.14958368228721505,-0.3161483445704598,-0.6513159271428662,0.49403408420788925,-0.6351654829514698,1.3622052651797043,-0.3647949479971087
-0.7026980438395648,-0.2060246190059907,1.8043328427954985,0.49858761139200736,-1.6687331578371802,-2.0930017324163255,0.0,1.6002109738028931,-0.6570200329854486,0.2167621572030124,-1.5016988906290394,-0.6351654829514698,-0.3652555642541351,-1.3674686767580668
-0.4726382224390447,-0.2886296057545412,0.514450314817069,1.3417052013936042,-0.5303419954410385,-1.2502956580094873,0.0,-0.7207926926221917,1.274586201366155,-0.9406752885914924,0.49403408420788925,-0.6351654829514698,1.3622052651797043,0.3692131648704477
0.18345830525873477,0.4456369431214635,0.631712362815108,-0.7058660886102737,0.22858544615638934,0.6183134635013353,0.0,-1.0109181509253273,0.7064667206745069,-1.2300346500401187,-0.004899159501342951,-0.6351654829514698,0.9971498379068654,1.0048828371976273
-0.532283361320661,-0.4446612473906922,0.16266417082295184,2.064377421394973,0.22858544615638934,-2.2517724420871916,0.0,-1.5911690675315986,-1.5660112020920858,-0.9406752885914924,-1.5016988906290394,-0.6351654829514698,1.3622052651797043,0.3692131648704477
-1.1287347501368241,-0.8393295174115447,1.0421295308082448,0.016806131391094936,-1.6687331578371802,-0.273245136958081,0.0,1.6002109738028931,1.3882100975044847,-1.5193940114887448,0.49403408420788925,-0.6351654829514698,0.3648552902915429,1.3718868936314057
0.26866564651818664,-0.5272662341392428,-1.948052693141751,-0.4649753486098175,0.22858544615638934,0.5083952798830476,0.0,-0.7207926926221917,1.6154578897811438,1.5188792837218303,-1.5016988906290394,-0.6351654829514698,-0.7054330674409485,1.2302286154157334
1.7086697138029232,1.6663550806278213,-0.36501504516822386,0.49858761139200736,-0.5303419954410385,-0.22439261090550286,0.0,0.14958368228721505,1.7290817859194736,0.0720824764786993,-1.0027656469198074,-0.6351654829514698,-0.000200136981295915,-1.4157856774122792
-0.9242371311141396,-1.3716727653466483,-1.3031114291525363,-1.0672021986109579,1.3669766085525312,-0.028982506695225063,0.0,-0.7207926926221917,-1.452387305953756,-0.7959956078671793,-1.0027656469198074,-0.6351654829514698,1.4102657239380074,0.002209108436669481
-0.5408040954466062,-0.11424130039649008,1.4525466988013813,-1.0672021986109579,1.3669766085525312,0.9480680143561814,0.0,1.0199600571966219,-0.8842678252621079,-0.6513159271428662,-1.5016988906290394,-0.6351654829514698,1.3622052651797043,-0.3647949479971087
-0.6260114367060581,-0.9127561722991453,-0.8926942611593995,2.606381586395999,-0.5303419954410385,-1.7266077870220504,0.0,1.3100855154997575,0.9337145129511661,0.2167621572030124,0.9929673279171214,1.5743928579891133,-0.3652555642541351,-1.3674686767580668
-2.3131167936432053,-2.298684283302604,0.16266417082295184,-1.7898744186123265,0.22858544615638934,1.8518397463287293,0.0,-1.5911690675315986,0.7064667206745069,-1.664073692213058,1.4919005716263536,1.5743928579891133,-0.00020013698129608772,1.4202038942856179
